,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
45,43,1970,1970-11-15,9,9,25.285,MIA,,NOR,W 21-10,*,15,19,78.95,225,0,0,116.0,,,11.84,11.84,2,3,1.50,0,0,0,Bob Griese,GrieBo00
46,44,1970,1970-11-22,10,10,25.292,MIA,,BAL,W 34-17,*,10,16,62.50,163,2,0,136.2,3,27,10.19,12.69,2,17,8.50,1,1,6,Bob Griese,GrieBo00
47,45,1970,1970-11-30,11,11,25.300,MIA,@,ATL,W 20-7,*,8,11,72.73,94,0,1,60.4,1,8,8.55,4.45,1,0,0.00,0,0,0,Bob Griese,GrieBo00
48,46,1970,1970-12-06,12,12,25.306,MIA,,BOS,W 37-20,*,11,15,73.33,102,1,0,113.7,1,9,6.80,8.13,2,2,1.00,0,0,0,Bob Griese,GrieBo00
49,47,1970,1970-12-13,13,13,25.313,MIA,,NYJ,W 16-10,*,9,17,52.94,116,1,2,54.7,2,16,6.82,2.71,3,0,0.00,0,0,0,Bob Griese,GrieBo00
50,48,1970,1970-12-20,14,14,25.320,MIA,,BUF,W 45-7,*,7,10,70.00,143,1,0,145.8,,,14.30,16.30,2,-4,-2.00,0,0,0,Bob Griese,GrieBo00
51,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Bob Griese,GrieBo00
52,49,1971,1971-09-19,1,1,26.228,MIA,@,DEN,T 10-10,*,13,24,54.17,181,1,1,75.2,5,60,7.54,6.50,,,,,0,0,Bob Griese,GrieBo00
53,50,1971,1971-09-26,2,2,26.235,MIA,@,BUF,W 29-14,*,10,18,55.56,159,1,0,103.7,1,9,8.83,9.94,2,6,3.00,0,0,0,Bob Griese,GrieBo00
54,51,1971,1971-10-03,3,3,26.242,MIA,,NYJ,L 10-14,*,9,23,39.13,146,0,1,43.0,1,12,6.35,4.39,2,13,6.50,0,0,0,Bob Griese,GrieBo00
55,52,1971,1971-10-10,4,4,26.249,MIA,@,CIN,W 23-13,*,12,23,52.17,194,2,1,91.6,1,13,8.43,8.22,3,3,1.00,0,0,0,Bob Griese,GrieBo00
