,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 48_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
48,47,2016,2016-12-24,15,16,24.240,JAX,,TEN,W 38-17,*,26,38,68.42,325,1,0,103.5,2,14,8.55,9.08,3,7,2.33,0,1,1,20,20.00,1,100.0%,20.00,,1,6,1,0,0,0,0,0,72,100%,0,0%,0,0%,,Blake Bortles,BortBl00
49,48,2016,2017-01-01,16,17,24.248,JAX,@,IND,L 20-24,*,25,39,64.10,301,1,0,96.2,2,13,7.72,8.23,3,21,7.00,0,0,0,0,,0,0.0%,,,0,0,2,2,0,0,0,0,73,100%,0,0%,0,0%,,Blake Bortles,BortBl00
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Blake Bortles,BortBl00
51,49,2017,2017-09-10,1,1,25.135,JAX,@,HOU,W 29-7,*,11,21,52.38,125,1,0,86.4,0,0,5.95,6.90,3,13,4.33,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,64,100%,0,0%,0,0%,,Blake Bortles,BortBl00
52,50,2017,2017-09-17,2,2,25.142,JAX,,TEN,L 16-37,*,20,34,58.82,223,1,2,63.7,2,12,6.56,4.50,4,29,7.25,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,67,100%,0,0%,0,0%,,Blake Bortles,BortBl00
53,51,2017,2017-09-24,3,3,25.149,JAX,,BAL,W 44-7,*,20,31,64.52,244,4,0,128.2,0,0,7.87,10.45,3,18,6.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,64,88%,0,0%,0,0%,,Blake Bortles,BortBl00
54,52,2017,2017-10-01,4,4,25.156,JAX,@,NYJ,L 20-23,*,15,35,42.86,140,1,1,52.1,1,4,4.00,3.29,4,38,9.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,78,100%,0,0%,0,0%,,Blake Bortles,BortBl00
55,53,2017,2017-10-08,5,5,25.163,JAX,@,PIT,W 30-9,*,8,14,57.14,95,0,1,48.2,2,13,6.79,3.57,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,54,100%,0,0%,0,0%,,Blake Bortles,BortBl00
56,54,2017,2017-10-15,6,6,25.170,JAX,,LAR,L 17-27,*,23,35,65.71,241,1,1,83.2,5,21,6.89,6.17,2,19,9.50,0,0,0,0,,0,0.0%,,,0,0,2,0,0,0,0,0,69,100%,0,0%,0,0%,,Blake Bortles,BortBl00
57,55,2017,2017-10-22,7,7,25.177,JAX,@,IND,W 27-0,*,18,26,69.23,330,1,0,124.7,1,0,12.69,13.46,4,11,2.75,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,68,100%,0,0%,0,0%,,Blake Bortles,BortBl00
58,56,2017,2017-11-05,8,9,25.191,JAX,,CIN,W 23-7,*,24,38,63.16,259,1,0,91.9,0,0,6.82,7.34,5,20,4.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,80,100%,0,0%,0,0%,,Blake Bortles,BortBl00
59,57,2017,2017-11-12,9,10,25.198,JAX,,LAC,W 20-17,*,28,51,54.90,273,1,2,60.3,3,10,5.35,3.98,5,34,6.80,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,84,100%,0,0%,0,0%,,Blake Bortles,BortBl00
60,58,2017,2017-11-19,10,11,25.205,JAX,@,CLE,W 19-7,*,17,30,56.67,154,1,0,81.8,2,9,5.13,5.80,4,4,1.00,0,0,0,0,,0,0.0%,,,0,0,2,1,0,1,-3,0,78,100%,0,0%,0,0%,,Blake Bortles,BortBl00
61,59,2017,2017-11-26,11,12,25.212,JAX,@,ARI,L 24-27,*,19,33,57.58,160,0,1,57.6,3,32,4.85,3.48,6,62,10.33,2,0,0,0,,0,0.0%,,,2,12,1,0,0,1,0,0,63,100%,0,0%,0,0%,,Blake Bortles,BortBl00
62,60,2017,2017-12-03,12,13,25.219,JAX,,IND,W 30-10,*,26,35,74.29,309,2,0,119.8,1,8,8.83,9.97,3,27,9.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,65,100%,0,0%,0,0%,,Blake Bortles,BortBl00
63,61,2017,2017-12-10,13,14,25.226,JAX,,SEA,W 30-24,*,18,27,66.67,268,2,0,123.7,0,0,9.93,11.41,7,-2,-0.29,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,,Blake Bortles,BortBl00
64,62,2017,2017-12-17,14,15,25.233,JAX,,HOU,W 45-7,*,21,29,72.41,326,3,0,143.7,1,0,11.24,13.31,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,56,80%,0,0%,0,0%,,Blake Bortles,BortBl00
65,63,2017,2017-12-24,15,16,25.240,JAX,@,SFO,L 33-44,*,32,50,64.00,382,2,3,75.6,1,2,7.64,5.74,5,31,6.20,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-3,0,87,100%,0,0%,0,0%,,Blake Bortles,BortBl00
66,64,2017,2017-12-31,16,17,25.247,JAX,@,TEN,L 10-15,*,15,34,44.12,158,0,2,33.7,2,12,4.65,2.00,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,,Blake Bortles,BortBl00
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Blake Bortles,BortBl00
68,65,2018,2018-09-09,1,1,26.134,JAX,@,NYG,W 20-15,*,18,33,54.55,176,1,1,67.2,1,8,5.33,4.58,4,42,10.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,63,100%,0,0%,0,0%,,Blake Bortles,BortBl00
69,66,2018,2018-09-16,2,2,26.141,JAX,,NWE,W 31-20,*,29,45,64.44,376,4,1,111.0,0,0,8.36,9.13,6,35,5.83,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,,Blake Bortles,BortBl00
