,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
29,28,1974,1974-10-27,7,7,25.008,HOU,@,CIN,W 34-21,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
30,29,1974,1974-11-03,8,8,25.015,HOU,@,NYJ,W 27-22,,1,1,100.00,5,0,0,87.5,,,5.00,5.00,1,7,7.00,0,0,0,Lynn Dickey,DickLy00
31,30,1974,1974-11-10,9,9,25.022,HOU,@,BUF,W 21-9,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
32,31,1974,1974-11-17,10,10,25.029,HOU,,CIN,W 20-3,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
33,32,1974,1974-11-24,11,11,25.036,HOU,,DAL,L 0-10,,6,9,66.67,84,0,1,56.9,,,9.33,4.33,,,,,0,0,Lynn Dickey,DickLy00
34,33,1974,1974-12-01,12,12,25.043,HOU,@,PIT,W 13-10,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
35,34,1974,1974-12-08,13,13,25.050,HOU,@,DEN,L 14-37,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
36,35,1974,1974-12-15,14,14,25.057,HOU,,CLE,W 28-24,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
37,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Lynn Dickey,DickLy00
38,36,1975,1975-09-21,1,1,25.337,HOU,@,NWE,W 7-0,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
39,37,1975,1975-09-28,2,2,25.344,HOU,,SDG,W 33-17,,1,2,50.00,18,0,1,41.7,,,9.00,-13.50,,,,,0,0,Lynn Dickey,DickLy00
40,38,1975,1975-10-05,3,3,25.351,HOU,,CIN,L 19-21,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
41,39,1975,1975-10-12,4,4,25.358,HOU,@,CLE,W 40-10,,0,1,0.00,0,0,0,39.6,,,0.00,0.00,,,,,0,0,Lynn Dickey,DickLy00
