,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 42_level_0,qb,qb_tag
79,75,1994,1994-10-23,7,8,29.230,ARI,,DAL,L 21-28,*,18,31,58.06,213,1,0,89.9,1,5,6.87,7.52,2,1,0.50,1,0,0,0,,0,0.0%,,,1,6,1,0,0,0,-3,0,,Steve Beuerlein,BeueSt00
80,76,1994,1994-10-30,8,9,29.237,ARI,,PIT,W 20-17,*,13,26,50.00,251,0,0,84.0,2,15,9.65,9.65,1,19,19.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Beuerlein,BeueSt00
81,77,1994,1994-11-06,9,10,29.244,ARI,@,PHI,L 7-17,*,19,30,63.33,219,1,0,96.4,5,38,7.30,7.97,3,2,0.67,0,0,0,0,,0,0.0%,,,0,0,4,2,0,0,-3,0,,Steve Beuerlein,BeueSt00
82,78,1994,1994-11-13,10,11,29.251,ARI,@,NYG,W 10-9,*,17,33,51.52,180,1,1,65.2,2,7,5.45,4.70,7,-2,-0.29,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,-2,0,,Steve Beuerlein,BeueSt00
83,79,1994,1994-11-20,11,12,,ARI,,PHI,W 12-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Beuerlein,BeueSt00
84,80,1994,1994-11-27,12,13,,ARI,,CHI,L 16-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Beuerlein,BeueSt00
85,81,1994,1994-12-04,13,14,,ARI,@,HOU,W 30-12,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Beuerlein,BeueSt00
86,82,1994,1994-12-11,14,15,,ARI,,WAS,W 17-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
87,83,1994,1994-12-18,15,16,29.286,ARI,,CIN,W 28-7,,8,13,61.54,87,0,0,81.2,1,7,6.69,6.69,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Beuerlein,BeueSt00
88,84,1994,1994-12-24,16,17,,ARI,@,ATL,L 6-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
89,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Steve Beuerlein,BeueSt00
90,85,1995,1995-09-03,1,1,30.180,JAX,,HOU,L 3-10,*,7,17,41.18,54,0,0,49.6,1,2,3.18,3.18,1,6,6.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Beuerlein,BeueSt00
91,86,1995,1995-09-10,2,2,30.187,JAX,@,CIN,L 17-24,*,4,12,33.33,98,1,0,91.7,2,16,8.17,9.83,2,12,6.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Beuerlein,BeueSt00
92,87,1995,1995-09-17,3,3,,JAX,@,NYJ,L 10-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Beuerlein,BeueSt00
93,88,1995,1995-09-24,4,4,,JAX,,GNB,L 14-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
94,89,1995,1995-10-01,5,5,30.208,JAX,@,HOU,W 17-16,*,8,18,44.44,117,0,1,43.1,3,23,6.50,4.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Steve Beuerlein,BeueSt00
95,90,1995,1995-10-08,6,6,,JAX,,PIT,W 20-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
96,91,1995,1995-10-15,7,7,,JAX,,CHI,L 27-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
97,92,1995,1995-10-22,8,8,,JAX,@,CLE,W 23-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
98,93,1995,1995-10-29,9,9,,JAX,@,PIT,L 7-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
99,94,1995,1995-11-12,10,11,,JAX,,SEA,L 30-47,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
100,95,1995,1995-11-19,11,12,30.257,JAX,@,TAM,L 16-17,,9,12,75.00,104,1,1,93.8,2,2,8.67,6.58,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Beuerlein,BeueSt00
101,96,1995,1995-11-26,12,13,30.264,JAX,,CIN,L 13-17,*,18,34,52.94,245,1,1,73.8,4,32,7.21,6.47,0,0,,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,Steve Beuerlein,BeueSt00
102,97,1995,1995-12-03,13,14,30.271,JAX,@,DEN,L 23-31,*,15,28,53.57,198,1,1,73.2,3,7,7.07,6.18,2,14,7.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Steve Beuerlein,BeueSt00
103,98,1995,1995-12-10,14,15,,JAX,,IND,L 31-41,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
104,99,1995,1995-12-17,15,16,30.285,JAX,@,DET,L 0-44,*,10,21,47.62,136,0,3,29.2,2,21,6.48,0.05,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Beuerlein,BeueSt00
105,100,1995,1995-12-24,16,17,,JAX,,CLE,W 24-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Beuerlein,BeueSt00
106,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Steve Beuerlein,BeueSt00
107,101,1996,1996-09-01,1,1,,CAR,,ATL,W 29-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
108,102,1996,1996-09-08,2,2,31.185,CAR,@,NOR,W 22-20,,0,0,,0,0,0,,0,,,,3,-10,-3.33,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Beuerlein,BeueSt00
109,103,1996,1996-09-22,3,4,31.199,CAR,,SFO,W 23-7,*,22,31,70.97,290,2,1,108.3,3,18,9.35,9.19,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-17,0,,Steve Beuerlein,BeueSt00
110,104,1996,1996-09-29,4,5,31.206,CAR,@,JAX,L 14-24,*,15,30,50.00,219,1,0,85.3,5,46,7.30,7.97,2,4,2.00,0,0,0,0,,0,0.0%,,,0,0,4,2,0,0,-3,0,,Steve Beuerlein,BeueSt00
111,105,1996,1996-10-06,5,6,,CAR,@,MIN,L 12-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
112,106,1996,1996-10-13,6,7,31.220,CAR,,STL,W 45-13,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,0,0,0,,,0,0,0,,Steve Beuerlein,BeueSt00
113,107,1996,1996-10-20,7,8,,CAR,,NOR,W 19-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
114,108,1996,1996-10-27,8,9,,CAR,@,PHI,L 9-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
115,109,1996,1996-11-03,9,10,31.241,CAR,@,ATL,L 17-20,,7,15,46.67,69,1,0,82.4,5,45,4.60,5.93,1,12,12.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Steve Beuerlein,BeueSt00
116,110,1996,1996-11-10,10,11,31.248,CAR,,NYG,W 27-17,,1,1,100.00,6,0,0,91.7,0,0,6.00,6.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Beuerlein,BeueSt00
117,111,1996,1996-11-17,11,12,31.255,CAR,@,STL,W 20-10,*,13,28,46.43,130,1,1,57.1,4,22,4.64,3.75,3,0,0.00,0,0,0,0,,0,0.0%,,,0,0,2,1,0,1,0,0,,Steve Beuerlein,BeueSt00
118,112,1996,1996-11-24,12,13,31.262,CAR,@,HOU,W 31-6,*,11,18,61.11,165,3,0,130.8,1,5,9.17,12.50,2,12,6.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,,Steve Beuerlein,BeueSt00
119,113,1996,1996-12-01,13,14,,CAR,,TAM,W 24-0,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
120,114,1996,1996-12-08,14,15,,CAR,@,SFO,W 30-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
121,115,1996,1996-12-15,15,16,,CAR,,BAL,W 27-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
122,116,1996,1996-12-22,16,17,,CAR,,PIT,W 18-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
123,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Steve Beuerlein,BeueSt00
124,117,1997,1997-08-31,1,1,32.177,CAR,,WAS,L 10-24,*,12,26,46.15,108,1,2,38.6,1,4,4.15,1.46,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Beuerlein,BeueSt00
125,118,1997,1997-09-07,2,2,32.184,CAR,@,ATL,W 9-6,*,21,35,60.00,268,0,0,84.0,6,40,7.66,7.66,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Steve Beuerlein,BeueSt00
126,119,1997,1997-09-14,3,3,,CAR,@,SDG,W 26-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
127,120,1997,1997-09-21,4,4,,CAR,,KAN,L 14-35,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
128,121,1997,1997-09-29,5,5,32.206,CAR,,SFO,L 21-34,,9,11,81.82,94,2,0,141.9,0,0,8.55,12.18,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Beuerlein,BeueSt00
129,122,1997,1997-10-12,6,7,32.219,CAR,@,MIN,L 14-21,*,19,35,54.29,227,2,0,93.4,5,30,6.49,7.63,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Beuerlein,BeueSt00
130,123,1997,1997-10-19,7,8,,CAR,@,NOR,W 13-0,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
131,124,1997,1997-10-26,8,9,,CAR,,ATL,W 21-12,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
132,125,1997,1997-11-02,9,10,,CAR,,OAK,W 38-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
133,126,1997,1997-11-09,10,11,,CAR,@,DEN,L 0-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
134,127,1997,1997-11-16,11,12,,CAR,@,SFO,L 19-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
135,128,1997,1997-11-23,12,13,,CAR,@,STL,W 16-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
136,129,1997,1997-11-30,13,14,32.268,CAR,,NOR,L 13-16,,17,27,62.96,168,0,1,65.0,2,9,6.22,4.56,1,20,20.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Beuerlein,BeueSt00
137,130,1997,1997-12-08,14,15,32.276,CAR,@,DAL,W 23-13,,1,2,50.00,38,0,0,95.8,0,0,19.00,19.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Beuerlein,BeueSt00
138,131,1997,1997-12-14,15,16,,CAR,,GNB,L 10-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
139,132,1997,1997-12-20,16,17,32.288,CAR,,STL,L 18-30,,10,17,58.82,129,1,0,102.3,3,28,7.59,8.76,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Beuerlein,BeueSt00
140,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Steve Beuerlein,BeueSt00
141,133,1998,1998-09-06,1,1,,CAR,,ATL,L 14-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
142,134,1998,1998-09-13,2,2,,CAR,@,NOR,L 14-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
143,135,1998,1998-09-27,3,4,,CAR,,GNB,L 30-37,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Beuerlein,BeueSt00
