,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 40_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,David Carr,CarrDa00
68,65,2006,2006-09-10,1,1,27.051,HOU,,PHI,L 10-24,*,18,27,66.67,208,1,0,102.1,5,37,7.70,8.44,4,25,6.25,0,0,0,0,,0,0,0,0,,,,,,,,David Carr,CarrDa00
69,66,2006,2006-09-17,2,2,27.058,HOU,@,IND,L 24-43,*,22,26,84.62,219,3,0,140.2,4,28,8.42,10.73,3,10,3.33,0,0,0,3,1,0,1,-1,0,,,,,,,,David Carr,CarrDa00
70,67,2006,2006-09-24,3,3,27.065,HOU,,WAS,L 15-31,*,19,29,65.52,208,2,1,95.2,1,8,7.17,7.00,3,3,1.00,0,0,0,3,1,0,1,-1,0,,,,,,,,David Carr,CarrDa00
71,68,2006,2006-10-01,4,4,27.072,HOU,,MIA,W 17-15,*,22,29,75.86,230,1,1,95.5,5,19,7.93,7.07,4,-8,-2.00,1,1,6,2,1,0,1,0,0,,,,,,,,David Carr,CarrDa00
72,69,2006,2006-10-15,5,6,27.086,HOU,@,DAL,L 6-34,*,15,27,55.56,128,0,2,37.3,0,0,4.74,1.41,3,15,5.00,0,0,0,0,,0,0,0,0,,,,,,,,David Carr,CarrDa00
73,70,2006,2006-10-22,6,7,27.093,HOU,,JAX,W 27-7,*,25,34,73.53,224,2,0,110.4,1,6,6.59,7.76,4,12,3.00,0,0,0,0,,0,0,0,0,,,,,,,,David Carr,CarrDa00
74,71,2006,2006-10-29,7,8,27.100,HOU,@,TEN,L 22-28,*,15,21,71.43,113,0,1,64.2,4,20,5.38,3.24,1,6,6.00,0,0,0,2,0,0,0,0,0,,,,,,,,David Carr,CarrDa00
75,72,2006,2006-11-05,8,9,27.107,HOU,@,NYG,L 10-14,*,21,30,70.00,176,0,0,84.9,1,6,5.87,5.87,5,24,4.80,1,1,6,0,,0,0,0,0,,,,,,,,David Carr,CarrDa00
76,73,2006,2006-11-12,9,10,27.114,HOU,@,JAX,W 13-10,*,16,32,50.00,167,0,0,65.5,1,4,5.22,5.22,5,48,9.60,0,0,0,0,,0,0,0,0,,,,,,,,David Carr,CarrDa00
