,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
12,13,1961,1961-12-10,13,13,22.132,WAS,,PIT,L 14-30,*,16,36,44.44,181,1,2,46.2,4,25,5.03,3.08,2,7,3.50,0,0,0,Norm Snead,SneaNo00
13,14,1961,1961-12-17,14,14,22.139,WAS,,DAL,W 34-24,*,15,27,55.56,194,1,0,90.7,2,9,7.19,7.93,6,8,1.33,1,1,6,Norm Snead,SneaNo00
14,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Norm Snead,SneaNo00
15,15,1962,1962-09-16,1,1,23.047,WAS,@,DAL,T 35-35,*,14,26,53.85,217,2,1,91.3,1,6,8.35,8.15,4,3,0.75,2,2,12,Norm Snead,SneaNo00
16,16,1962,1962-09-23,2,2,23.054,WAS,@,CLE,W 17-16,*,8,18,44.44,147,1,3,52.1,4,33,8.17,1.78,1,-10,-10.00,0,0,0,Norm Snead,SneaNo00
17,17,1962,1962-09-30,3,3,23.061,WAS,,STL,W 24-14,*,13,22,59.09,217,2,1,103.8,1,12,9.86,9.64,2,1,0.50,0,0,0,Norm Snead,SneaNo00
18,18,1962,1962-10-07,4,4,23.068,WAS,,RAM,W 20-14,*,15,22,68.18,212,2,0,129.4,1,7,9.64,11.45,3,4,1.33,0,0,0,Norm Snead,SneaNo00
19,19,1962,1962-10-14,5,5,23.075,WAS,@,STL,T 17-17,*,17,29,58.62,262,1,1,85.7,3,18,9.03,8.17,1,1,1.00,0,0,0,Norm Snead,SneaNo00
20,20,1962,1962-10-21,6,6,23.082,WAS,@,PHI,W 27-21,*,17,25,68.00,279,2,2,98.6,1,3,11.16,9.16,1,2,2.00,0,0,0,Norm Snead,SneaNo00
21,21,1962,1962-10-28,7,7,23.089,WAS,@,NYG,L 34-49,*,17,40,42.50,346,4,3,75.6,4,30,8.65,7.28,1,1,1.00,1,1,6,Norm Snead,SneaNo00
22,22,1962,1962-11-04,8,8,23.096,WAS,,DAL,L 10-38,*,11,27,40.74,183,0,1,48.8,1,6,6.78,5.11,1,0,0.00,0,0,0,Norm Snead,SneaNo00
23,23,1962,1962-11-11,9,9,23.103,WAS,,CLE,W 17-9,*,14,23,60.87,112,0,2,36.9,4,33,4.87,0.96,1,3,3.00,0,0,0,Norm Snead,SneaNo00
24,24,1962,1962-11-18,10,10,23.110,WAS,@,PIT,L 21-23,*,10,30,33.33,175,2,2,48.6,3,23,5.83,4.17,1,-1,-1.00,0,0,0,Norm Snead,SneaNo00
25,25,1962,1962-11-25,11,11,23.117,WAS,,NYG,L 24-42,*,12,27,44.44,152,1,1,59.5,3,35,5.63,4.70,1,0,0.00,0,0,0,Norm Snead,SneaNo00
26,26,1962,1962-12-02,12,12,23.124,WAS,,PHI,L 14-37,*,16,29,55.17,211,2,2,72.6,,,7.28,5.55,1,9,9.00,0,0,0,Norm Snead,SneaNo00
27,27,1962,1962-12-08,13,13,23.130,WAS,@,BAL,L 21-34,*,18,33,54.55,350,3,3,84.2,4,29,10.61,8.33,2,-3,-1.50,0,0,0,Norm Snead,SneaNo00
28,28,1962,1962-12-16,14,14,23.138,WAS,,PIT,L 24-27,*,2,3,66.67,63,0,0,109.7,1,5,21.00,21.00,,,,,0,0,Norm Snead,SneaNo00
29,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Norm Snead,SneaNo00
30,29,1963,1963-09-15,1,1,24.046,WAS,@,CLE,L 14-37,*,5,15,33.33,75,1,1,45.1,1,7,5.00,3.33,1,4,4.00,0,0,0,Norm Snead,SneaNo00
31,30,1963,1963-09-21,2,2,24.052,WAS,@,RAM,W 37-14,*,11,23,47.83,210,1,2,58.2,1,12,9.13,6.09,2,6,3.00,1,1,6,Norm Snead,SneaNo00
32,31,1963,1963-09-29,3,3,24.060,WAS,,DAL,W 21-17,*,13,24,54.17,175,0,1,60.2,2,20,7.29,5.42,3,-4,-1.33,0,0,0,Norm Snead,SneaNo00
33,32,1963,1963-10-06,4,4,24.067,WAS,,NYG,L 14-24,*,11,29,37.93,149,1,0,66.6,3,23,5.14,5.83,2,18,9.00,0,0,0,Norm Snead,SneaNo00
34,33,1963,1963-10-13,5,5,24.074,WAS,,PHI,L 24-37,*,10,29,34.48,233,2,4,47.7,3,26,8.03,3.21,2,12,6.00,0,0,0,Norm Snead,SneaNo00
35,34,1963,1963-10-20,6,6,24.081,WAS,@,PIT,L 27-38,*,13,28,46.43,309,1,3,59.1,1,9,11.04,6.93,3,18,6.00,1,1,6,Norm Snead,SneaNo00
36,35,1963,1963-10-27,7,7,24.088,WAS,,STL,L 7-21,*,11,20,55.00,78,0,2,24.6,2,20,3.90,-0.60,,,,,0,0,Norm Snead,SneaNo00
37,36,1963,1963-11-03,8,8,24.095,WAS,@,DAL,L 20-35,*,10,27,37.04,252,2,3,56.9,1,9,9.33,5.81,4,16,4.00,0,0,0,Norm Snead,SneaNo00
38,37,1963,1963-11-10,9,9,24.102,WAS,@,STL,L 20-24,*,15,27,55.56,251,0,1,71.7,4,27,9.30,7.63,3,5,1.67,0,0,0,Norm Snead,SneaNo00
39,38,1963,1963-11-17,10,10,24.109,WAS,,PIT,L 28-34,*,23,40,57.50,424,2,2,90.0,5,40,10.60,9.35,,,,,0,0,Norm Snead,SneaNo00
40,39,1963,1963-11-24,11,11,24.116,WAS,@,PHI,W 13-10,*,16,23,69.57,216,1,2,77.4,5,56,9.39,6.35,,,,,0,0,Norm Snead,SneaNo00
41,40,1963,1963-12-01,12,12,24.123,WAS,,BAL,L 20-36,*,18,33,54.55,332,1,2,74.3,2,27,10.06,7.94,1,13,13.00,0,0,0,Norm Snead,SneaNo00
42,41,1963,1963-12-08,13,13,24.130,WAS,@,NYG,L 14-44,*,8,19,42.11,170,0,4,34.9,4,43,8.95,-0.53,,,,,0,0,Norm Snead,SneaNo00
43,42,1963,1963-12-15,14,14,24.137,WAS,,CLE,L 20-27,*,11,26,42.31,169,1,0,77.2,3,18,6.50,7.27,2,12,6.00,0,0,0,Norm Snead,SneaNo00
44,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Norm Snead,SneaNo00
45,43,1964,1964-09-13,1,1,25.044,PHI,,NYG,W 38-7,*,12,21,57.14,170,2,0,115.2,1,6,8.10,10.00,,,,,0,0,Norm Snead,SneaNo00
46,44,1964,1964-09-20,2,2,25.051,PHI,,SFO,L 24-28,*,21,46,45.65,282,2,2,62.0,2,12,6.13,5.04,1,-11,-11.00,0,0,0,Norm Snead,SneaNo00
