,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
103,96,1966,1966-11-20,10,11,30.131,CLE,,WAS,W 14-3,*,9,17,52.94,112,1,0,93.3,0,0,6.59,7.76,1,9,9.00,0,,,,,0,0,Frank Ryan,RyanFr00
104,97,1966,1966-11-24,11,12,30.135,CLE,@,DAL,L 14-26,*,12,26,46.15,190,1,0,83.8,5,26,7.31,8.08,3,18,6.00,0,,,,,0,0,Frank Ryan,RyanFr00
105,98,1966,1966-12-04,12,13,30.145,CLE,,NYG,W 49-40,*,16,27,59.26,326,3,3,99.2,1,9,12.07,9.30,1,-1,-1.00,0,,,,,0,0,Frank Ryan,RyanFr00
106,99,1966,1966-12-11,13,14,30.152,CLE,@,PHI,L 21-33,*,16,39,41.03,229,1,3,37.2,1,8,5.87,2.92,2,6,3.00,0,,,,,0,0,Frank Ryan,RyanFr00
107,100,1966,1966-12-17,14,15,30.158,CLE,@,STL,W 38-10,*,17,30,56.67,367,4,0,139.9,1,9,12.23,14.90,,,,,,,,,0,0,Frank Ryan,RyanFr00
108,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Frank Ryan,RyanFr00
109,101,1967,1967-09-17,1,1,31.067,CLE,,DAL,L 14-21,*,17,37,45.95,239,1,3,42.5,4,29,6.46,3.35,,,,,,,,,0,0,Frank Ryan,RyanFr00
110,102,1967,1967-09-24,2,2,31.074,CLE,@,DET,L 14-31,*,9,19,47.37,87,1,2,38.6,1,9,4.58,0.89,1,0,0.00,0,,,,,0,0,Frank Ryan,RyanFr00
111,103,1967,1967-10-01,3,3,31.081,CLE,@,NOR,W 42-7,*,11,21,52.38,205,3,2,86.4,2,14,9.76,8.33,,,,,,,,,0,0,Frank Ryan,RyanFr00
112,104,1967,1967-10-07,4,4,31.087,CLE,,PIT,W 21-10,*,11,25,44.00,190,3,3,70.4,1,7,7.60,4.60,1,-2,-2.00,0,,,,,0,0,Frank Ryan,RyanFr00
113,105,1967,1967-10-15,5,5,31.095,CLE,,STL,W 20-16,*,7,18,38.89,133,2,1,79.2,2,19,7.39,7.11,4,8,2.00,0,,,,,0,0,Frank Ryan,RyanFr00
114,106,1967,1967-10-22,6,6,31.102,CLE,,CHI,W 24-0,*,12,27,44.44,181,2,0,91.7,4,41,6.70,8.19,1,-8,-8.00,0,,,,,0,0,Frank Ryan,RyanFr00
