,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
39,36,1952,1952-11-30,10,10,26.037,SFO,,RAM,L 21-34,*,10,26,38.46,155,3,3,57.9,,29,5.96,3.08,,,,,0,0,,0,0,0,Y.A. Tittle,TittY.00
40,37,1952,1952-12-07,11,11,26.044,SFO,,PIT,L 7-24,,8,16,50.00,111,0,0,72.7,,3,6.94,6.94,,,,,0,0,,0,0,0,Y.A. Tittle,TittY.00
41,38,1952,1952-12-14,12,12,26.051,SFO,,GNB,W 24-14,,1,1,100.00,4,0,0,83.3,,11,4.00,4.00,,,,,0,0,,0,0,0,Y.A. Tittle,TittY.00
42,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Y.A. Tittle,TittY.00
43,39,1953,1953-09-27,1,1,26.338,SFO,,PHI,W 31-21,*,7,16,43.75,130,3,2,72.4,,10,8.13,6.25,1,1,1.00,1,0,0,,0,1,6,Y.A. Tittle,TittY.00
44,40,1953,1953-10-04,2,2,26.345,SFO,,RAM,W 31-30,*,16,31,51.61,198,1,2,55.6,,19,6.39,4.13,1,3,3.00,0,0,0,,0,0,0,Y.A. Tittle,TittY.00
45,41,1953,1953-10-11,3,3,26.352,SFO,@,DET,L 21-24,*,8,13,61.54,87,1,1,74.8,,31,6.69,4.77,2,1,0.50,1,0,0,,0,1,6,Y.A. Tittle,TittY.00
46,42,1953,1953-10-25,5,5,27.001,SFO,,DET,L 10-14,,0,2,0.00,0,0,2,0.0,,,0.00,-45.00,,,,,0,0,,0,0,0,Y.A. Tittle,TittY.00
47,43,1953,1953-11-01,6,6,27.008,SFO,,CHI,W 24-14,*,25,43,58.14,304,1,2,68.4,,26,7.07,5.44,1,14,14.00,0,0,0,,0,0,0,Y.A. Tittle,TittY.00
48,44,1953,1953-11-08,7,7,27.015,SFO,@,RAM,W 31-27,*,18,32,56.25,301,3,3,80.3,,,9.41,7.06,3,8,2.67,1,0,0,,0,1,6,Y.A. Tittle,TittY.00
49,45,1953,1953-11-15,8,8,27.022,SFO,@,CLE,L 21-23,*,17,27,62.96,214,1,0,99.9,,12,7.93,8.67,1,7,7.00,1,0,0,,0,1,6,Y.A. Tittle,TittY.00
