,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Punting,Punting,Punting,Punting,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck,,
91,84,1975,1975-10-19,5,5,30.182,SFO,,NOR,W 35-21,,2,6,33.33,16,0,1,2.8,1,7,2.67,-4.83,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
92,85,1975,1975-11-02,7,7,30.196,SFO,,DET,L 17-28,,8,20,40.00,98,0,0,55.8,1,1,4.90,4.90,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
93,86,1975,1975-11-09,8,8,30.203,SFO,@,RAM,W 24-23,*,19,38,50.00,290,3,0,101.9,,,7.63,9.21,5,30,6.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
94,87,1975,1975-11-16,9,9,30.210,SFO,,CHI,W 31-3,*,11,21,52.38,124,1,2,46.6,3,22,5.90,2.57,4,19,4.75,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
95,88,1975,1975-11-23,10,10,30.217,SFO,@,NOR,W 16-6,*,13,22,59.09,142,1,0,93.4,1,4,6.45,7.36,2,15,7.50,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
96,89,1975,1975-11-30,11,11,30.224,SFO,@,PHI,L 17-27,*,16,29,55.17,156,0,2,41.7,,,5.38,2.28,1,6,6.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
97,90,1975,1975-12-07,12,12,30.231,SFO,,HOU,L 13-27,*,7,10,70.00,77,0,0,92.5,2,16,7.70,7.70,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
98,91,1975,1975-12-14,13,13,30.238,SFO,@,ATL,L 9-31,*,16,39,41.03,158,0,2,31.8,1,16,4.05,1.74,1,8,8.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
99,92,1975,1975-12-21,14,14,30.245,SFO,,NYG,L 23-26,,,,,,,,,,,,,,,,,0,0,0,0,,,Steve Spurrier,SpurSt00
100,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck,Steve Spurrier,SpurSt00
101,93,1976,1976-09-12,1,1,31.145,TAM,@,HOU,L 0-20,*,8,21,38.10,90,0,2,12.1,3,27,4.29,0.00,1,3,3.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
102,94,1976,1976-09-19,2,2,31.152,TAM,,SDG,L 0-23,*,3,10,30.00,13,0,0,39.6,,,1.30,1.30,1,1,1.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
103,95,1976,1976-09-26,3,3,31.159,TAM,,BUF,L 9-14,*,13,27,48.15,170,0,1,53.0,1,2,6.30,4.63,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
104,96,1976,1976-10-03,4,4,31.166,TAM,@,BAL,L 17-42,*,2,9,22.22,36,0,0,43.7,2,16,4.00,4.00,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
105,97,1976,1976-10-10,5,5,31.173,TAM,@,CIN,L 0-21,*,12,22,54.55,122,0,2,32.8,3,28,5.55,1.45,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
106,98,1976,1976-10-17,6,6,31.180,TAM,,SEA,L 10-13,*,18,30,60.00,170,0,0,75.7,4,31,5.67,5.67,1,4,4.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
107,99,1976,1976-10-24,7,7,31.187,TAM,,MIA,L 20-23,,13,21,61.90,143,2,1,93.9,,,6.81,6.57,1,7,7.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
108,100,1976,1976-10-31,8,8,31.194,TAM,,KAN,L 19-28,*,20,36,55.56,212,2,0,91.4,4,30,5.89,7.00,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
109,101,1976,1976-11-07,9,9,31.201,TAM,@,DEN,L 13-48,*,16,32,50.00,131,0,1,47.8,1,7,4.09,2.69,3,19,6.33,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
110,102,1976,1976-11-14,10,10,31.208,TAM,@,NYJ,L 0-34,*,8,19,42.11,75,0,1,31.7,1,1,3.95,1.58,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
111,103,1976,1976-11-21,11,11,31.215,TAM,,CLE,L 7-24,*,15,28,53.57,135,1,0,78.7,3,32,4.82,5.54,1,1,1.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
112,104,1976,1976-11-28,12,12,31.222,TAM,@,OAK,L 16-49,*,12,29,41.38,128,1,2,37.7,5,44,4.41,2.00,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
113,105,1976,1976-12-05,13,13,31.229,TAM,@,PIT,L 0-42,,4,10,40.00,58,0,1,20.0,4,37,5.80,1.30,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
114,106,1976,1976-12-12,14,14,31.236,TAM,,NWE,L 14-31,*,12,17,70.59,145,1,1,91.5,1,12,8.53,7.06,4,13,3.25,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
115,,,106 Games,,,,,,,50-53-3,,597,1151,51.87,6878,40,60,60.1,85,666,5.98,4.32,61,258,4.23,2,2,12,230,8818,38.34,1,Steve Spurrier,SpurSt00
