,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
72,68,1961,1961-12-03,12,12,28.210,BAL,,SFO,W 20-17,*,15,27,55.56,216,1,1,78.6,3,24,8.00,7.07,4,11,2.75,0,,,,,0,0,Johnny Unitas,UnitJo00
73,69,1961,1961-12-09,13,13,28.216,BAL,@,RAM,L 17-34,*,15,27,55.56,164,0,1,58.3,3,22,6.07,4.41,3,23,7.67,0,,,,,0,0,Johnny Unitas,UnitJo00
74,70,1961,1961-12-16,14,14,28.223,BAL,@,SFO,W 27-24,*,19,34,55.88,314,3,0,116.5,5,45,9.24,11.00,5,26,5.20,0,,,,,0,0,Johnny Unitas,UnitJo00
75,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Johnny Unitas,UnitJo00
76,71,1962,1962-09-16,1,1,29.132,BAL,,RAM,W 30-27,*,19,35,54.29,245,4,2,90.8,4,36,7.00,6.71,7,3,0.43,0,,,,,0,0,Johnny Unitas,UnitJo00
77,72,1962,1962-09-23,2,2,29.139,BAL,@,MIN,W 34-7,*,13,21,61.90,133,1,2,56.3,,,6.33,3.00,3,-6,-2.00,0,,,,,0,0,Johnny Unitas,UnitJo00
78,73,1962,1962-09-30,3,3,29.146,BAL,,DET,L 20-29,*,14,31,45.16,166,1,3,33.2,3,29,5.35,1.65,3,-4,-1.33,0,,,,,0,0,Johnny Unitas,UnitJo00
79,74,1962,1962-10-07,4,4,29.153,BAL,,SFO,L 13-21,*,8,15,53.33,82,0,0,69.3,2,16,5.47,5.47,1,18,18.00,0,,,,,0,0,Johnny Unitas,UnitJo00
80,75,1962,1962-10-14,5,5,29.160,BAL,@,CLE,W 36-14,*,18,31,58.06,225,3,1,99.5,1,10,7.26,7.74,3,11,3.67,0,,,,,0,0,Johnny Unitas,UnitJo00
81,76,1962,1962-10-21,6,6,29.167,BAL,@,CHI,L 15-35,*,16,27,59.26,255,2,3,75.9,3,28,9.44,5.93,8,3,0.38,0,,,,,0,0,Johnny Unitas,UnitJo00
