,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
158,149,1971,1971-12-05,12,12,31.305,NYG,@,WAS,L 7-23,*,15,31,48.39,162,0,4,24.6,,,5.23,-0.58,1,6,6.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
159,150,1971,1971-12-12,13,13,31.312,NYG,,DAL,L 14-42,*,17,29,58.62,151,1,2,55.4,2,14,5.21,2.79,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
160,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Fran Tarkenton,TarkFr00
161,151,1972,1972-09-18,1,1,32.228,MIN,,WAS,L 21-24,*,18,31,58.06,233,2,0,103.3,4,33,7.52,8.81,3,35,11.67,0,,,,,0,0,Fran Tarkenton,TarkFr00
162,152,1972,1972-09-24,2,2,32.234,MIN,@,DET,W 34-10,*,8,15,53.33,158,2,0,130.0,1,2,10.53,13.20,2,19,9.50,0,,,,,0,0,Fran Tarkenton,TarkFr00
163,153,1972,1972-10-01,3,3,32.241,MIN,,MIA,L 14-16,*,10,23,43.48,142,1,3,38.9,5,33,6.17,1.17,6,16,2.67,0,,,,,0,0,Fran Tarkenton,TarkFr00
164,154,1972,1972-10-08,4,4,32.248,MIN,,STL,L 17-19,*,15,23,65.22,124,1,1,75.3,2,11,5.39,4.30,5,31,6.20,0,,,,,0,0,Fran Tarkenton,TarkFr00
165,155,1972,1972-10-15,5,5,32.255,MIN,@,DEN,W 23-20,*,19,30,63.33,182,1,0,91.2,1,5,6.07,6.73,2,21,10.50,0,,,,,0,0,Fran Tarkenton,TarkFr00
166,156,1972,1972-10-23,6,6,32.263,MIN,@,CHI,L 10-13,*,17,25,68.00,244,1,1,96.1,2,13,9.76,8.76,3,18,6.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
167,157,1972,1972-10-29,7,7,32.269,MIN,@,GNB,W 27-13,*,13,22,59.09,192,0,0,87.7,,,8.73,8.73,1,0,0.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
168,158,1972,1972-11-05,8,8,32.276,MIN,,NOR,W 37-6,*,19,26,73.08,178,2,1,101.1,2,20,6.85,6.65,1,1,1.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
169,159,1972,1972-11-12,9,9,32.283,MIN,,DET,W 16-14,*,15,27,55.56,121,0,0,67.1,,,4.48,4.48,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
170,160,1972,1972-11-19,10,10,32.290,MIN,@,RAM,W 45-41,*,14,28,50.00,319,4,0,130.8,,,11.39,14.25,1,9,9.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
171,161,1972,1972-11-26,11,11,32.297,MIN,@,PIT,L 10-23,*,24,43,55.81,235,1,1,69.4,1,10,5.47,4.88,1,2,2.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
172,162,1972,1972-12-03,12,12,32.304,MIN,,CHI,W 23-10,*,21,39,53.85,261,1,1,72.7,,,6.69,6.05,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
173,163,1972,1972-12-10,13,13,32.311,MIN,,GNB,L 7-23,*,11,21,52.38,118,0,3,29.6,4,28,5.62,-0.81,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
174,164,1972,1972-12-16,14,14,32.317,MIN,@,SFO,L 17-20,*,11,25,44.00,144,2,2,56.1,4,48,5.76,3.76,2,28,14.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
175,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Fran Tarkenton,TarkFr00
176,165,1973,1973-09-16,1,1,33.225,MIN,,OAK,W 24-16,*,13,31,41.94,187,2,1,70.2,2,17,6.03,5.87,6,27,4.50,0,,,,,0,0,Fran Tarkenton,TarkFr00
177,166,1973,1973-09-23,2,2,33.232,MIN,@,CHI,W 22-13,*,12,18,66.67,189,1,1,96.8,7,68,10.50,9.11,6,18,3.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
178,167,1973,1973-09-30,3,3,33.239,MIN,,GNB,W 11-3,*,12,16,75.00,109,0,1,66.9,3,31,6.81,4.00,2,16,8.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
179,168,1973,1973-10-07,4,4,33.246,MIN,@,DET,W 23-9,*,17,24,70.83,199,2,2,88.7,3,20,8.29,6.21,1,0,0.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
180,169,1973,1973-10-14,5,5,33.253,MIN,@,SFO,W 17-13,*,10,22,45.45,136,1,1,61.9,2,12,6.18,5.05,2,13,6.50,0,,,,,0,0,Fran Tarkenton,TarkFr00
181,170,1973,1973-10-21,6,6,33.260,MIN,,PHI,W 28-21,*,16,21,76.19,202,1,0,121.5,1,10,9.62,10.57,9,49,5.44,0,,,,,0,0,Fran Tarkenton,TarkFr00
182,171,1973,1973-10-28,7,7,33.267,MIN,,RAM,W 10-9,*,8,16,50.00,91,1,0,88.3,3,20,5.69,6.94,2,12,6.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
183,172,1973,1973-11-04,8,8,33.274,MIN,,CLE,W 26-3,*,13,22,59.09,166,1,0,97.9,2,19,7.55,8.45,5,33,6.60,0,,,,,0,0,Fran Tarkenton,TarkFr00
184,173,1973,1973-11-11,9,9,33.281,MIN,,DET,W 28-7,*,11,15,73.33,177,1,0,134.6,3,22,11.80,13.13,1,-1,-1.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
185,174,1973,1973-11-19,10,10,33.289,MIN,@,ATL,L 14-20,*,17,30,56.67,214,2,1,87.4,2,5,7.13,6.97,5,16,3.20,0,,,,,0,0,Fran Tarkenton,TarkFr00
186,175,1973,1973-11-25,11,11,33.295,MIN,,CHI,W 31-13,*,11,15,73.33,161,1,0,130.1,2,39,10.73,12.07,1,8,8.00,1,,,,,1,6,Fran Tarkenton,TarkFr00
187,176,1973,1973-12-02,12,12,33.302,MIN,@,CIN,L 0-27,*,11,18,61.11,73,0,0,69.9,1,7,4.06,4.06,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
188,177,1973,1973-12-08,13,13,33.308,MIN,@,GNB,W 31-7,*,8,12,66.67,79,2,0,124.7,,,6.58,9.92,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
189,178,1973,1973-12-16,14,14,33.316,MIN,@,NYG,W 31-7,*,10,14,71.43,130,0,0,100.3,,,9.29,9.29,1,11,11.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
190,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Fran Tarkenton,TarkFr00
191,179,1974,1974-09-15,1,1,34.224,MIN,@,GNB,W 32-17,*,14,23,60.87,116,0,1,55.7,2,19,5.04,3.09,3,18,6.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
192,180,1974,1974-09-22,2,2,34.231,MIN,@,DET,W 7-6,*,12,24,50.00,142,0,0,68.4,3,23,5.92,5.92,5,13,2.60,0,,,,,0,0,Fran Tarkenton,TarkFr00
193,181,1974,1974-09-29,3,3,34.238,MIN,,CHI,W 11-7,*,16,25,64.00,165,1,2,62.9,,,6.60,3.80,2,16,8.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
194,182,1974,1974-10-06,4,4,34.245,MIN,@,DAL,W 23-21,*,17,27,62.96,283,2,0,122.9,2,18,10.48,11.96,2,12,6.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
195,183,1974,1974-10-13,5,5,34.252,MIN,,HOU,W 51-10,*,18,24,75.00,274,3,0,151.7,,,11.42,13.92,1,15,15.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
196,184,1974,1974-10-20,6,6,34.259,MIN,,DET,L 16-20,*,18,30,60.00,229,1,1,81.1,2,19,7.63,6.80,1,9,9.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
197,185,1974,1974-10-27,7,7,34.266,MIN,,NWE,L 14-17,*,19,39,48.72,281,0,3,40.7,2,24,7.21,3.74,3,17,5.67,1,,,,,1,6,Fran Tarkenton,TarkFr00
198,186,1974,1974-11-03,8,8,34.273,MIN,@,CHI,W 17-0,*,9,18,50.00,80,2,1,76.2,1,4,4.44,4.17,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
199,187,1974,1974-11-11,9,9,34.281,MIN,@,STL,W 28-24,*,14,29,48.28,137,1,1,59.1,1,11,4.72,3.86,1,11,11.00,1,,,,,1,6,Fran Tarkenton,TarkFr00
200,188,1974,1974-11-17,10,10,34.287,MIN,,GNB,L 7-19,*,15,31,48.39,222,1,1,69.6,2,12,7.16,6.35,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
201,189,1974,1974-11-24,11,11,34.294,MIN,@,RAM,L 17-20,*,19,35,54.29,217,1,1,70.8,1,3,6.20,5.49,2,3,1.50,0,,,,,0,0,Fran Tarkenton,TarkFr00
202,190,1974,1974-12-01,12,12,34.301,MIN,,NOR,W 29-9,*,20,29,68.97,317,3,0,139.6,1,9,10.93,13.00,1,6,6.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
203,191,1974,1974-12-14,14,14,34.314,MIN,@,KAN,W 35-15,*,8,17,47.06,135,2,1,89.1,,,7.94,7.65,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
204,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Fran Tarkenton,TarkFr00
205,192,1975,1975-09-21,1,1,35.230,MIN,,SFO,W 27-17,*,14,26,53.85,165,1,2,54.2,2,12,6.35,3.65,2,10,5.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
206,193,1975,1975-09-28,2,2,35.237,MIN,@,CLE,W 42-10,*,17,27,62.96,170,2,2,74.6,2,20,6.30,4.44,1,2,2.00,1,,,,,1,6,Fran Tarkenton,TarkFr00
207,194,1975,1975-10-05,3,3,35.244,MIN,,CHI,W 28-3,*,19,30,63.33,250,3,1,109.0,4,29,8.33,8.83,2,20,10.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
208,195,1975,1975-10-12,4,4,35.251,MIN,,NYJ,W 29-21,*,18,28,64.29,244,2,1,100.9,1,11,8.71,8.54,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
209,196,1975,1975-10-19,5,5,35.258,MIN,,DET,W 25-19,*,15,24,62.50,148,2,0,107.6,4,27,6.17,7.83,2,10,5.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
210,197,1975,1975-10-27,6,6,35.266,MIN,@,CHI,W 13-9,*,16,30,53.33,234,1,0,90.1,4,53,7.80,8.47,1,9,9.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
211,198,1975,1975-11-02,7,7,35.272,MIN,@,GNB,W 28-17,*,24,30,80.00,285,3,1,125.7,2,19,9.50,10.00,1,-1,-1.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
212,199,1975,1975-11-09,8,8,35.279,MIN,,ATL,W 38-0,*,11,22,50.00,47,1,0,71.4,,,2.14,3.05,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
213,200,1975,1975-11-16,9,9,35.286,MIN,@,NOR,W 20-7,*,25,39,64.10,310,3,2,92.9,,,7.95,7.18,1,19,19.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
214,201,1975,1975-11-23,10,10,35.293,MIN,,SDG,W 28-13,*,24,32,75.00,201,1,2,75.1,1,10,6.28,4.09,2,0,0.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
215,202,1975,1975-11-30,11,11,35.300,MIN,@,WAS,L 30-31,*,27,37,72.97,357,1,0,112.1,1,12,9.65,10.19,2,30,15.00,1,,,,,1,6,Fran Tarkenton,TarkFr00
216,203,1975,1975-12-07,12,12,35.307,MIN,,GNB,W 24-3,*,20,30,66.67,211,3,0,120.3,,,7.03,9.03,1,7,7.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
217,204,1975,1975-12-14,13,13,35.314,MIN,@,DET,L 10-17,*,18,34,52.94,156,0,2,40.8,4,29,4.59,1.94,1,2,2.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
218,205,1975,1975-12-20,14,14,35.320,MIN,@,BUF,W 35-13,*,25,36,69.44,216,2,0,103.5,2,23,6.00,7.11,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
219,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Fran Tarkenton,TarkFr00
220,206,1976,1976-09-12,1,1,36.222,MIN,@,NOR,W 40-9,*,15,23,65.22,221,1,0,111.0,3,18,9.61,10.48,1,6,6.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
221,207,1976,1976-09-19,2,2,36.229,MIN,,RAM,T 10-10,*,27,43,62.79,294,1,2,71.3,2,5,6.84,5.21,2,19,9.50,0,,,,,0,0,Fran Tarkenton,TarkFr00
222,208,1976,1976-09-26,3,3,36.236,MIN,@,DET,W 10-9,*,7,16,43.75,47,0,0,51.0,1,12,2.94,2.94,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
223,209,1976,1976-10-10,5,5,36.250,MIN,,CHI,W 20-19,*,18,30,60.00,210,0,0,81.2,4,34,7.00,7.00,5,-4,-0.80,0,,,,,0,0,Fran Tarkenton,TarkFr00
224,210,1976,1976-10-17,6,6,36.257,MIN,,NYG,W 24-7,*,21,30,70.00,288,2,1,108.7,3,36,9.60,9.43,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
225,211,1976,1976-10-24,7,7,36.264,MIN,@,PHI,W 31-12,*,23,33,69.70,249,2,1,99.2,,,7.55,7.39,3,6,2.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
226,212,1976,1976-10-31,8,8,36.271,MIN,@,CHI,L 13-14,*,24,46,52.17,272,0,2,52.1,3,24,5.91,3.96,2,5,2.50,1,,,,,1,6,Fran Tarkenton,TarkFr00
227,213,1976,1976-11-07,9,9,36.278,MIN,,DET,W 31-23,*,17,25,68.00,347,2,1,120.8,,,13.88,13.68,3,-1,-0.33,0,,,,,0,0,Fran Tarkenton,TarkFr00
228,214,1976,1976-11-14,10,10,36.285,MIN,,SEA,W 27-21,*,26,31,83.87,274,2,0,125.0,2,30,8.84,10.13,5,9,1.80,0,,,,,0,0,Fran Tarkenton,TarkFr00
229,215,1976,1976-11-21,11,11,36.292,MIN,@,GNB,W 17-10,*,23,43,53.49,180,2,0,79.6,3,29,4.19,5.12,5,0,0.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
230,216,1976,1976-11-29,12,12,36.300,MIN,@,SFO,L 16-20,*,16,37,43.24,200,2,0,78.7,3,31,5.41,6.49,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
231,217,1976,1976-12-05,13,13,36.306,MIN,,GNB,W 20-9,*,23,32,71.88,195,0,1,74.3,,,6.09,4.69,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
232,218,1976,1976-12-11,14,14,36.312,MIN,@,MIA,W 29-7,*,15,23,65.22,184,3,0,129.3,1,2,8.00,10.61,1,5,5.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
233,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Fran Tarkenton,TarkFr00
234,219,1977,1977-09-18,1,1,37.227,MIN,,DAL,L 10-16,*,13,32,40.63,182,1,3,31.0,4,44,5.69,2.09,5,11,2.20,0,,,,,0,0,Fran Tarkenton,TarkFr00
235,220,1977,1977-09-24,2,2,37.233,MIN,@,TAM,W 9-3,*,25,38,65.79,223,1,2,68.2,1,12,5.87,4.03,3,-3,-1.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
236,221,1977,1977-10-02,3,3,37.241,MIN,,GNB,W 19-7,*,19,27,70.37,184,1,0,101.5,4,53,6.81,7.56,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
237,222,1977,1977-10-09,4,4,37.248,MIN,,DET,W 14-7,*,21,31,67.74,269,2,0,116.2,1,13,8.68,9.97,3,-1,-0.33,0,,,,,0,0,Fran Tarkenton,TarkFr00
238,223,1977,1977-10-16,5,5,37.255,MIN,,CHI,W 22-16,*,16,30,53.33,201,0,1,60.6,2,11,6.70,5.20,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
239,224,1977,1977-10-24,6,6,37.263,MIN,@,RAM,L 3-35,*,10,26,38.46,108,0,2,19.4,4,38,4.15,0.69,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
240,225,1977,1977-10-30,7,7,37.269,MIN,@,ATL,W 14-7,*,16,26,61.54,235,2,3,77.1,2,23,9.04,5.38,1,-2,-2.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
241,226,1977,1977-11-06,8,8,37.276,MIN,,STL,L 7-27,*,18,30,60.00,137,1,3,42.6,2,13,4.57,0.73,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
242,227,1977,1977-11-13,9,9,37.283,MIN,,CIN,W 42-10,*,17,18,94.44,195,1,0,130.3,2,25,10.83,11.94,3,1,0.33,0,,,,,0,0,Fran Tarkenton,TarkFr00
243,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Fran Tarkenton,TarkFr00
244,228,1978,1978-09-03,1,1,38.212,MIN,@,NOR,L 24-31,*,28,49,57.14,282,2,4,53.3,1,13,5.76,2.90,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
245,229,1978,1978-09-11,2,2,38.220,MIN,,DEN,W 12-9,*,13,27,48.15,98,0,3,17.7,2,15,3.63,-1.37,1,4,4.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
246,230,1978,1978-09-17,3,3,38.226,MIN,,TAM,L 10-16,*,23,31,74.19,180,1,2,72.0,4,43,5.81,3.55,5,18,3.60,0,,,,,0,0,Fran Tarkenton,TarkFr00
247,231,1978,1978-09-25,4,4,38.234,MIN,@,CHI,W 24-20,*,14,20,70.00,152,1,1,87.9,1,10,7.60,6.35,2,-2,-1.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
248,232,1978,1978-10-01,5,5,38.240,MIN,@,TAM,W 24-7,*,20,31,64.52,213,1,1,81.8,1,5,6.87,6.06,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
249,233,1978,1978-10-08,6,6,38.247,MIN,@,SEA,L 28-29,*,27,37,72.97,274,2,0,111.8,,,7.41,8.49,1,1,1.00,1,,,,,1,6,Fran Tarkenton,TarkFr00
250,234,1978,1978-10-15,7,7,38.254,MIN,,RAM,L 17-34,*,16,31,51.61,147,2,1,72.9,4,30,4.74,4.58,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
251,235,1978,1978-10-22,8,8,38.261,MIN,,GNB,W 21-7,*,26,43,60.47,262,3,0,101.1,2,28,6.09,7.49,1,-2,-2.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
252,236,1978,1978-10-26,9,9,38.265,MIN,@,DAL,W 21-10,*,18,32,56.25,139,2,0,87.9,1,2,4.34,5.59,1,-3,-3.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
253,237,1978,1978-11-05,10,10,38.275,MIN,,DET,W 17-7,*,18,27,66.67,211,1,3,63.0,2,13,7.81,3.56,3,-6,-2.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
254,238,1978,1978-11-12,11,11,38.282,MIN,,CHI,W 17-14,*,24,37,64.86,245,0,1,72.5,2,22,6.62,5.41,4,-6,-1.50,0,,,,,0,0,Fran Tarkenton,TarkFr00
255,239,1978,1978-11-19,12,12,38.289,MIN,,SDG,L 7-13,*,27,42,64.29,230,1,2,66.6,2,21,5.48,3.81,1,-5,-5.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
256,240,1978,1978-11-26,13,13,38.296,MIN,@,GNB,T 10-10,*,20,37,54.05,199,1,4,39.0,3,17,5.38,1.05,2,0,0.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
257,241,1978,1978-12-03,14,14,38.303,MIN,,PHI,W 28-27,*,30,56,53.57,289,4,3,69.7,,,5.16,4.18,2,-4,-2.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
258,242,1978,1978-12-09,15,15,38.309,MIN,@,DET,L 14-45,*,18,34,52.94,231,1,2,59.8,1,18,6.79,4.74,1,-1,-1.00,0,,,,,0,0,Fran Tarkenton,TarkFr00
259,243,1978,1978-12-17,16,16,38.317,MIN,@,OAK,L 20-27,*,23,38,60.53,316,3,5,73.9,1,17,8.32,3.97,,,,,,,,,0,0,Fran Tarkenton,TarkFr00
260,,,243 Games,,,,,,,125-112-6,,3686,6467,57.00,47003,342,266,80.4,571,5216,7.27,6.47,675,3674,5.44,32,0,-12,,0,32,192,Fran Tarkenton,TarkFr00
