,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
132,121,1980,1980-09-21,3,3,33.278,BAL,@,HOU,L 16-21,,,,,,,,,,,,,,,,,0,0,Greg Landry,LandGr00
133,122,1980,1980-09-28,4,4,33.285,BAL,,NYJ,W 35-21,,,,,,,,,,,,,,,,,0,0,Greg Landry,LandGr00
134,123,1980,1980-10-05,5,5,33.292,BAL,@,MIA,W 30-17,,,,,,,,,,,,,,,,,0,0,Greg Landry,LandGr00
135,124,1980,1980-10-12,6,6,33.299,BAL,@,BUF,W 17-12,,,,,,,,,,,,,,,,,0,0,Greg Landry,LandGr00
136,125,1980,1980-10-19,7,7,33.306,BAL,,NWE,L 21-37,,,,,,,,,,,,,,,,,0,0,Greg Landry,LandGr00
137,126,1980,1980-10-26,8,8,33.313,BAL,,STL,L 10-17,,,,,,,,,,,,,,,,,0,0,Greg Landry,LandGr00
138,127,1980,1980-11-02,9,9,33.320,BAL,@,KAN,W 31-24,,,,,,,,,,,,,,,,,0,0,Greg Landry,LandGr00
139,128,1980,1980-11-09,10,10,33.327,BAL,,CLE,L 27-28,,,,,,,,,,,,,,,,,0,0,Greg Landry,LandGr00
140,129,1980,1980-11-16,11,11,33.334,BAL,@,DET,W 10-9,,,,,,,,,,,,,,,,,0,0,Greg Landry,LandGr00
141,130,1980,1980-11-23,12,12,33.341,BAL,@,NWE,L 21-47,,15,22,68.18,176,1,1,88.4,2,19,8.00,6.86,1,14,14.00,0,0,0,Greg Landry,LandGr00
142,131,1980,1980-11-30,13,13,33.348,BAL,,BUF,W 28-24,*,8,24,33.33,88,1,2,24.3,,,3.67,0.75,6,12,2.00,1,1,6,Greg Landry,LandGr00
143,132,1980,1980-12-07,14,14,33.355,BAL,@,CIN,L 33-34,,,,,,,,,,,,,,,,,0,0,Greg Landry,LandGr00
144,133,1980,1980-12-14,15,15,33.362,BAL,,MIA,L 14-24,,,,,,,,,,,,,,,,,0,0,Greg Landry,LandGr00
145,134,1980,1980-12-21,16,16,34.003,BAL,,KAN,L 28-38,,1,1,100.00,11,0,0,112.5,,,11.00,11.00,,,,,0,0,Greg Landry,LandGr00
146,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Greg Landry,LandGr00
147,135,1981,1981-09-06,1,1,34.262,BAL,@,NWE,W 29-28,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,Greg Landry,LandGr00
148,136,1981,1981-09-13,2,2,34.269,BAL,,BUF,L 3-35,,7,17,41.18,90,0,1,33.9,4,35,5.29,2.65,1,11,11.00,0,0,0,Greg Landry,LandGr00
149,137,1981,1981-09-20,3,3,34.276,BAL,@,DEN,L 10-28,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,Greg Landry,LandGr00
150,138,1981,1981-09-27,4,4,34.283,BAL,,MIA,L 28-31,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,Greg Landry,LandGr00
151,139,1981,1981-10-04,5,5,34.290,BAL,@,BUF,L 17-23,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,Greg Landry,LandGr00
152,140,1981,1981-10-11,6,6,34.297,BAL,,CIN,L 19-41,,3,3,100.00,26,0,0,102.8,1,15,8.67,8.67,0,0,,0,0,0,Greg Landry,LandGr00
153,141,1981,1981-10-18,7,7,34.304,BAL,,SDG,L 14-43,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,Greg Landry,LandGr00
154,142,1981,1981-10-25,8,8,34.311,BAL,@,CLE,L 28-42,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,Greg Landry,LandGr00
155,143,1981,1981-11-01,9,9,34.318,BAL,@,MIA,L 10-27,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,Greg Landry,LandGr00
156,144,1981,1981-11-08,10,10,34.325,BAL,,NYJ,L 14-41,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,Greg Landry,LandGr00
157,145,1981,1981-11-15,11,11,34.332,BAL,@,PHI,L 13-38,,4,9,44.44,79,0,0,75.7,0,0,8.78,8.78,0,0,,0,0,0,Greg Landry,LandGr00
158,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Greg Landry,LandGr00
159,146,1984,1984-12-16,16,16,37.364,CHI,@,DET,W 30-13,*,11,20,55.00,199,1,3,66.5,0,0,9.95,4.20,2,1,0.50,1,1,6,Greg Landry,LandGr00
160,,,146 Games,,,,,,,64-79-3,,1276,2300,55.48,16052,98,103,72.9,316,2503,6.98,5.82,430,2655,6.17,21,21,126,Greg Landry,LandGr00
