,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
76,73,1991,1991-11-24,12,13,30.216,NYG,@,TAM,W 21-14,*,6,14,42.86,74,0,0,59.8,1,8,5.29,5.29,1,14,14.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
77,74,1991,1991-12-01,13,14,,NYG,@,CIN,L 24-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jeff Hostetler,HostJe00
78,75,1991,1991-12-08,14,15,,NYG,,PHI,L 14-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jeff Hostetler,HostJe00
79,76,1991,1991-12-15,15,16,,NYG,@,WAS,L 17-34,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jeff Hostetler,HostJe00
80,77,1991,1991-12-21,16,17,,NYG,,HOU,W 24-20,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jeff Hostetler,HostJe00
81,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jeff Hostetler,HostJe00
82,78,1992,1992-09-06,1,1,31.137,NYG,,SFO,L 14-31,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Jeff Hostetler,HostJe00
83,79,1992,1992-09-13,2,2,31.144,NYG,,DAL,L 28-34,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Jeff Hostetler,HostJe00
84,80,1992,1992-09-21,3,3,31.152,NYG,@,CHI,W 27-14,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Jeff Hostetler,HostJe00
85,81,1992,1992-10-04,4,5,31.165,NYG,@,RAI,L 10-13,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Jeff Hostetler,HostJe00
86,82,1992,1992-10-11,5,6,31.172,NYG,,PHO,W 31-21,*,9,17,52.94,142,1,0,100.6,1,3,8.35,9.53,8,41,5.13,1,,0,0,,0,0.0%,,1,6,1,,0,0,-3,0,,Jeff Hostetler,HostJe00
87,83,1992,1992-10-18,6,7,31.179,NYG,@,RAM,L 17-38,*,18,32,56.25,149,0,1,55.3,2,16,4.66,3.25,5,42,8.40,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
88,84,1992,1992-10-25,7,8,31.186,NYG,,SEA,W 23-10,*,5,9,55.56,94,1,0,128.9,1,9,10.44,12.67,5,19,3.80,1,,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,Jeff Hostetler,HostJe00
89,85,1992,1992-11-01,8,9,31.193,NYG,@,WAS,W 24-7,*,15,29,51.72,161,2,0,91.3,2,13,5.55,6.93,5,37,7.40,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
90,86,1992,1992-11-08,9,10,31.200,NYG,,GNB,W 27-7,*,9,16,56.25,133,0,0,83.6,4,14,8.31,8.31,3,3,1.00,0,,0,0,,0,0.0%,,0,0,1,,0,0,0,0,,Jeff Hostetler,HostJe00
91,87,1992,1992-11-15,10,11,31.207,NYG,@,DEN,L 13-27,*,6,12,50.00,59,0,0,64.2,5,32,4.92,4.92,1,5,5.00,1,,0,0,,0,0.0%,,1,6,2,,0,0,0,0,,Jeff Hostetler,HostJe00
92,88,1992,1992-11-22,11,12,31.214,NYG,,PHI,L 34-47,*,11,28,39.29,154,1,1,54.8,5,27,5.50,4.61,0,0,,0,,0,0,,0,0.0%,,0,0,1,,0,0,0,0,,Jeff Hostetler,HostJe00
93,89,1992,1992-11-26,12,13,,NYG,@,DAL,L 3-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jeff Hostetler,HostJe00
94,90,1992,1992-12-06,13,14,,NYG,,WAS,L 10-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jeff Hostetler,HostJe00
